OBJECTID,BarrierID,StreamName,TributaryTo,County,OwnerType,FeatureType,Species,PassiblePercent,HabitatQuantity_Chinook_mi,HabitatQuality_IPScore_Chinook,HabitatQuantity_Coho_mi,HabitatQuality_IPScore_Coho,HabitatQuantity_Steelhead_mi,HabitatQuality_IPScore_Steelhea,HabitatQuantity_Chum_mi,HabitatQuantity_Cutthroat_mi,NumberSpeciesBenefit,DownstreamBarriers_Count,DownstreamBarriers_MinpercPass,UpstreamBarriers_Count,UpstreamBarriers_MinpercPass,RoadDensity_mipersqmi,WaterQuality_303d,StreamTemperature_degC,FutureStreamTemperature_degC,CanopyCover_openingangledegrees,TreeHeight_avgm,BufferWidth_avgm,NetHabitatQuantity_Chinook_mi,NetHabitatQualityIPScore_Chinoo,NetHabitatQuantity_Coho_mi,NetHabitatQualityIPScore_Coho,NetHabitatQuantity_Steelhead_mi,NetHabitatQualityIPScore_Steelh,NetHabitatQuantity_Chum_mi,NetHabitatQuantity_Cutthroat_mi,DistancetoUpstreamBarrier_miles,BarrierFlag,GSU_Eco_Region,GSU_Subbasin,GSU,Score,Rank,Barrier_Passibility,Habitat_Quantity_Chinook,Habitat_Quality_Chinook,Habitat_Quantity_Steelhead,Habitat_Quality_Steelhead,Habitat_Quantity_Coho,Coho_Habitat_Quanity_Raw_Data,Habitat_Quality_Coho,Habitat_Quantity_Cutthroat,Habitat_Quantity_Chum,Number_of_Species_Benefitting,Downstream_Barriers,Upstream_Barriers,Road_Density,Water_Quality,Stream_Temperature,Future_Stream_Temperature,Canopy_Opening_Angle,Tree_Height,Buffer_Width,Riparian_Score,Percentile,GSU_Scenario,GlobalID,geoms
41,021(66430)(00541),Stowell Cr,Kearney Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,7.57,0.63,6.07,0.25,0,7.57,3,0,-99999,13,0,5.74481629098802,,16.9856605529785,16.4562282562256,76.0168991088867,10.6316251754761,65.4001998901367,0,-99999,2.88,0.78,2.98,0.31,0,2.88,1.14818238624791,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,69,40,5,0,0,9,2,10,7.57,4,10,0,3,5,1,2,5,3,3,6,6,9,7,98.1031128404669,0,dbb659e4-ec6a-4896-a95d-eb7e4cfd7455,"c(x = -122.58376281545, y = 46.6034683333496)"
42,103-1354,unnamed,unnamed to Grouse Cr,Grays Harbor,Federal,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.2,0.39,0.2,0.2,0,0.2,3,0,-99999,0,-99999,3.76143330129863,,13.7364435195923,15.7540550231934,0,0,0,0,-99999,0.2,0.39,0.2,0.2,0,0.2,2.32333977293061,,Grays Harbor Region,Humptulips SB,Grouse Cr,49.6666666666667,706,10,0,0,1,2,1,0.2,2,1,0,3,5,5,4,5,4,3,10,0,1,3.66666666666667,66.2451361867704,0,e7539340-1680-4a83-b22b-1be48ed8830d,"c(x = -123.823448347972, y = 47.3611890398616)"
43,22.0349   0.70,Camp Cr,Smith Canal,Grays Harbor,State,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,6.37,0.66,5.6,0.28,2.85,6.37,4,3,33,10,33,5.23092620512365,,16.3278541564941,17.4838314056396,180,0,29.7098999023438,0,-99999,1.4,0.87,0.99,0.37,0.99,1.4,0.369158192241066,,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,67,55,10,0,0,8,2,9,6.37,4,9,5,4,0,2,2,5,3,2,1,0,5,2,97.4464980544747,1,929ac1f9-189a-4a9d-821b-99132e337d57,"c(x = -123.562139377705, y = 46.982509338083)"
44,103-1318,unnamed,WF Satsop R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT, BT",0,0,-99999,0.22,0.5,0.22,0.16,0.22,0.22,4,0,-99999,1,0,4.05353041917782,,18.6280784606934,18.8243045806885,99.6084976196289,19,52.9407997131348,0,-99999,0.2,0.75,0.2,0.25,0.2,0.2,0.0190600491817711,,Olympic Mts Region,Satsop SB,Lower WF Satsop MS,52,523,15,0,0,1,1,1,0.22,3,1,1,4,5,1,3,5,2,2,5,8,8,7,74.7811284046693,1,03867ece-99f0-42fc-b241-5196ab3bdd66,"c(x = -123.528615638281, y = 47.037070782551)"
45,021(27651)(00273),Marcuson Cr,Chehalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,2.49,0.51,2.31,0.24,0,2.49,3,1,33,0,-99999,5.29416785043802,,18.4714813232422,19.3235702514648,59.2780990600586,11.8984251022339,20.5080299377441,0,-99999,2.49,0.51,2.31,0.24,0,2.49,21.4025952219989,,Willapa Hills Region,Marcuson SB,Marcuson Creek,58,204,10,0,0,5,2,5,2.49,3,5,0,3,3,5,2,5,2,2,7,6,5,6,90.0048638132296,0,5c317dcd-e6ed-4c23-b376-2b9e5da8ca8f,"c(x = -123.246775680103, y = 46.6383595242228)"
46,125 1404W04A,unnamed,Lincoln Cr,Lewis,Private,Culvert,"CO, SRCT, RT",67,0,-99999,1.18,0.59,0.95,0.38,0,1.18,3,2,0,2,33,4.76184102935595,,18.7655143737793,19.7041854858398,0,0,0,0,-99999,1.04,0.58,0.95,0.4,0,1.04,1.39359261707727,0% Passible Barrier Downstream,Central Lowlands Region,Lincoln Cr SB,Lincoln Cr,38.6666666666667,1693,5,0,0,2,2,3,1.18,3,3,0,3,0,2,3,5,2,2,10,0,1,3.66666666666667,17.0476653696498,2,71fdbd0a-af27-4519-bf94-3d4a33d73325,"c(x = -123.183744860512, y = 46.7316947294963)"
47,021(24038)(07422),unnamed,Stearns Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,1.75,0.47,1.12,0.22,0,1.75,3,2,67,2,33,5.77186834202134,,20.0457782745361,21.2809181213379,136.001998901367,5.52617502212524,26.7084007263184,0,-99999,1.12,0.44,1.12,0.21,0,1.12,3.11199296692526,,Cascade Mts Region,Stearns SB,Stearns Cr,53,440,15,0,0,3,2,4,1.75,3,4,0,3,3,2,2,5,2,1,3,4,5,4,78.4289883268483,3,00841a67-b959-4b8d-8a25-c239be0239f6,"c(x = -123.030761966566, y = 46.6145266070846)"
48,125 1503W15A,Prairie Cr,Chehalis R,Thurston,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,11.4,0.75,9.31,0.32,1.71,11.4,4,0,-99999,11,0,4.1451469371677,pH,20.2674293518066,20.7237377166748,0,0,0,0,-99999,3.08,0.84,3.08,0.43,1.71,3.08,2.51854909079227,,Black River Region,Prairie SB,Prairie Creek,71.6666666666667,27,10,0,0,10,2,10,11.4,4,10,4,4,5,1,3,1,2,2,10,0,1,3.66666666666667,98.7110894941634,0,22fbe4ac-a096-479e-95de-9405ec9d2361,"c(x = -123.031944013462, y = 46.7921525144072)"
49,021(14004)(00441),unnamed,Scammon Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,1,0.36,0.1,0.2,0,1,3,5,0,0,-99999,5.28065499863152,,20.015775680542,21.1020050048828,4.10681997891515e-4,13.9554004669189,66.4000473022461,0,-99999,1,0.36,0.1,0.2,0,1,1.43330417372132,0% Passible Barrier Downstream,Central Lowlands Region,Scammon SB,Scammon Creek,47.3333333333333,894,10,0,0,1,2,3,1,2,3,0,3,0,5,2,5,2,1,10,6,9,8.33333333333333,55.5933852140078,0,ef154d02-8be3-4c38-bc77-e75c15ffda59,"c(x = -123.018141649989, y = 46.7100804370295)"
50,021(14001)(01613),unnamed,Scammon Cr,Lewis,County,Culvert,"CO, RT",33,0,-99999,1.09,0.37,1.09,0.17,0,1.09,3,5,0,3,0,5.28065499863152,,20.0278282165527,21.1616344451904,15.0611000061035,20.0891990661621,65.9469985961914,0,-99999,0.12,0.49,0.12,0.22,0,0.12,0.0735974307556747,0% Passible Barrier Downstream,Central Lowlands Region,Scammon SB,Scammon Creek,45.3333333333333,1093,10,0,0,3,1,3,1.09,2,3,0,3,0,1,2,5,2,1,9,10,9,9.33333333333333,45.6712062256809,0,998f6d08-0e9e-4730-abbb-ceb10d831766,"c(x = -123.003443969999, y = 46.6996596693539)"
51,021(17151)(01629),China Cr,Chehalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.29,-99999,0.19,-99999,0,0.29,3,7,0,1,67,6.82118766207388,,20.0630294027,22.8395577661,33.3401985168457,11.9175500869751,64.6764984130859,0,-99999,0.29,-99999,0.19,-99999,0,0.29,0.0132095258873314,0% Passible Barrier Downstream,Cascade Mts Region,China SB,China Creek,30.6666666666667,2028,5,0,0,1,0,1,0.29,0,1,0,3,0,3,1,5,2,1,8,6,9,7.66666666666667,1.38618677042802,0,651de59c-54ff-46de-b62d-5db747bea561,"c(x = -122.919631907631, y = 46.7277828369108)"
52,021(40051)(01423),unnamed,Dillenbaugh Cr,Lewis,County,Culvert,"CO, SRCT, RT",67,0,-99999,0.6,0.5,0,-99999,0,0.6,2,2,0,1,33,6.82118766207388,,19.3668174743652,20.7067050933838,154.156997680664,9.52196884155273,19.8497505187988,0,-99999,0.42,0.57,0,-99999,0,0.42,0.219701161330605,0% Passible Barrier Downstream,Cascade Mts Region,Dillenbaugh SB,Dillenbaugh Creek,30.3333333333333,2032,5,0,0,0,0,2,0.6,3,2,0,2,0,3,1,5,2,2,2,4,4,3.33333333333333,1.0943579766537,0,062b0193-9afa-4715-bc6b-094007e9fc31,"c(x = -122.890567967434, y = 46.643888891041)"
53,021(46005)(04239),unnamed,Lost Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,1.22,0.4,1.36,0.19,0,1.22,3,0,-99999,0,-99999,5.78039418741258,,16.9263763427734,17.4124755859375,9.67943982686847e-4,9.52031993865967,86.0018005371094,0,-99999,1.22,0.4,1.36,0.19,0,1.22,9.33801719962269,,Cascade Mts Region,Newaukum SB,Lucas Cr,56,292,10,0,0,3,1,3,1.22,3,3,0,3,5,5,2,5,3,2,10,4,10,8,85.7976653696498,0,de63a2e5-0110-4ff8-8fa8-8abd0a14161b,"c(x = -122.704231813564, y = 46.651097629735)"
54,103-1398,unnamed,EF Humptulips,Grays Harbor,Federal,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,0.1,0.32,0.1,0.18,0,0.1,3,0,-99999,0,-99999,3.19111527315968,,12.9454488754272,15.1921510696411,8.08683013916016,28,81.6567993164063,0,-99999,0.1,0.32,0.1,0.18,0,0.1,3.97903466775428,,Grays Harbor Region,Humptulips SB,EF Humptulips Tribs,55,337,10,0,0,1,1,1,0.1,2,1,0,3,5,5,4,5,4,3,10,10,10,10,83.8764591439689,0,6fd135a6-592c-45de-93d5-8bcaa4a7b3cd,"c(x = -123.702878448826, y = 47.3510395822649)"
55,103-1392,unnamed,EF Humptulips,Grays Harbor,Federal,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.21,-99999,0.21,-99999,0,0.21,3,0,-99999,0,-99999,3.19111527315968,,13.2339906692505,15.2232675552368,0,0,0,0,-99999,0.21,-99999,0.21,-99999,0,0.21,1.16690638022866,,Grays Harbor Region,Humptulips SB,EF Humptulips Tribs,45.6666666666667,1081,10,0,0,1,0,1,0.21,0,1,0,3,5,5,4,5,4,3,10,0,1,3.66666666666667,48.0301556420233,0,eaaaca87-4921-4d64-a4af-44bdd55420ab,"c(x = -123.714224162004, y = 47.3986799786197)"
56,103-1009,unnamed,Wynoochee R,Grays Harbor,County,Culvert,"SH, SRCT, RT",0,0,-99999,0,-99999,0.2,0.15,0,0,1,0,-99999,0,-99999,5.05773291744919,,17.3413181304932,17.1035537719727,0.00169089005794376,12.335000038147,63.0513000488281,0,-99999,0,-99999,0.2,0.15,0,0,0.156470685437671,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee MS,47.3333333333333,941,15,0,0,1,1,0,0,0,0,0,1,5,5,2,5,2,2,10,6,9,8.33333333333333,55.5933852140078,1,18a5e114-0f2d-4199-a5b1-2e9bab248c55,"c(x = -123.646528229157, y = 46.9790175196615)"
57,103-1236,unnamed,Satsop,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT, BT",0,0,-99999,0.79,0.48,0.88,0.18,0.49,0.79,4,1,67,0,-99999,3.77842338263689,,18.3378810882568,17.8848609924316,95.4410018920898,23,70.5126495361328,0,-99999,0.79,0.48,0.88,0.18,0.49,0.79,1.98547395692828,,Olympic Mts Region,Satsop SB,Lower Satsop MS,60.3333333333333,148,15,0,0,2,1,2,0.79,3,2,1,4,4,5,4,5,2,2,5,10,10,8.33333333333333,92.9231517509728,1,c7716d17-6f66-4cea-9f5d-97f9407206fc,"c(x = -123.508575797149, y = 47.0246857535319)"
58,103-1327,unnamed,unnamed EF Satsop R trib,Grays Harbor,Private,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,0.61,0.36,0.59,0.13,0.59,0.61,4,2,0,0,-99999,5.77990389688028,,16.5528678894043,17.5195541381836,-99999,-99999,-99999,0,-99999,0.61,0.36,0.59,0.13,0.59,0.61,0.697792836810443,Missing Riparian Data; 0% Passible Barrier Downstream,Olympic Mts Region,Satsop SB,Lower EF Satsop Tribs,41.3333333333333,1493,5,0,0,2,1,2,0.61,2,2,2,4,0,5,2,5,3,2,4,4,5,4.33333333333333,26.7509727626459,0,ee1b4b24-ea0d-467c-b5cc-6f628508abfc,"c(x = -123.509711081388, y = 47.0629678642203)"
59,127E0071,unnamed,unnamed 22.0459,Mason,Private,Culvert,"CO, SRCT, RT",0,0,-99999,0.2,-99999,0,-99999,0,0.2,2,2,33,0,-99999,5.77990389688028,,15.6411380767822,17.452808380127,0,0,0,0,-99999,0.2,-99999,0,-99999,0,0.2,0.106016375903052,,Olympic Mts Region,Satsop SB,Dry Run Cr,40.6666666666667,1563,15,0,0,0,0,1,0.2,0,1,0,2,1,5,2,5,3,2,10,0,1,3.66666666666667,24.5865758754864,3,80e041d6-a216-4265-b712-7a866feec7e4,"c(x = -123.424832498136, y = 47.0904260589436)"
60,021(92004)(07883),Paint Hill Cr,SF Chehalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.54,0.38,0.18,0.21,0,0.54,3,0,-99999,0,-99999,5.73902625582839,,18.2406101226807,19.0422191619873,101.359001159668,8.92675495147705,23.8577995300293,0,-99999,0.54,0.38,0.18,0.21,0,0.54,3.23015915916985,,Willapa Hills Region,South Fork SB,Upper SF Chehalis MS,52.3333333333333,499,15,0,0,1,2,2,0.54,2,2,0,3,5,5,2,5,2,2,4,4,5,4.33333333333333,75.8268482490272,1,c5f1a8df-e14b-4c8a-85fa-9d5a78c34933,"c(x = -123.096859157397, y = 46.4800576707612)"
61,021(40051)(01160),unnamed,Dillenbaugh Cr,Lewis,County,Culvert,"CO, SRCT, RT",33,0,-99999,0.66,0.46,0,-99999,0,0.66,2,1,67,1,33,6.82118766207388,,19.5281677246094,20.830207824707,29.2541999816895,10.0208797454834,56.1504516601563,0,-99999,0.66,0.46,0,-99999,0,0.66,1.98076341568072,,Cascade Mts Region,Dillenbaugh SB,Dillenbaugh Creek,43.3333333333333,1299,10,0,0,0,0,2,0.66,3,2,0,2,4,3,1,5,2,2,8,6,8,7.33333333333333,36.284046692607,0,c27f8182-1ec4-42af-883d-15587f8a1db8,"c(x = -122.892398497188, y = 46.6405072267992)"
62,021(46000)(08374),unnamed,NF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.66,0.35,0.6,0.14,0,0.66,3,1,33,1,33,5.78039418741258,,17.1663417816162,17.7422275543213,77.755500793457,13.3797044754028,10.2598752975464,0,-99999,0.66,-99999,0.6,-99999,0,0.66,0.00904182157727315,,Cascade Mts Region,Newaukum SB,NF Newaukum MS,44,1238,10,0,0,2,1,2,0.66,2,2,0,3,3,3,2,5,2,2,6,6,3,5,39.7859922178988,1,0f9b8b82-1d1f-4342-a0df-058fc4742c60,"c(x = -122.759918784406, y = 46.6814352270192)"
63,341513,Salmon Cr,Black R,Thurston,County,Culvert,"CO, SRCT, RT",33,0,-99999,9.34,0.8,6.71,0.36,0,9.34,3,3,67,10,33,4.01101344935575,pH,16.9177303314209,18.1610889434814,61.4081001281738,12.6667003631592,18.7343406677246,0,-99999,2.17,0.99,2.17,0.54,0,2.17,0.548195803038574,,Black River Region,Black River SB,Upper Black Tribs,65.3333333333333,67,10,0,0,9,2,10,9.34,5,10,0,3,0,2,3,1,3,2,6,6,4,5.33333333333333,96.7412451361868,0,f0b4dc9c-240b-4609-aba7-4174dee5d581,"c(x = -122.960728006317, y = 46.9459761824763)"
64,127E0020,unnamed,Decker Cr 22.0445,Mason,Private,Culvert,"CO, SRCT, RT",33,0,-99999,1.96,0.89,3.51,0.32,1.94,1.96,4,0,-99999,0,-99999,4.42518720879144,,14.7576904296875,17.0716857910156,0,0,0,0,-99999,1.96,0.89,3.51,0.32,1.94,1.96,4.07333375960261,,Olympic Mts Region,Satsop SB,Decker Creek,65.6666666666667,66,10,0,0,6,2,4,1.96,5,4,4,4,5,5,3,5,3,2,10,0,1,3.66666666666667,96.8628404669261,1,4572e206-f6c9-47f9-8406-2428d4128f1a,"c(x = -123.456437638115, y = 47.1520327312709)"
65,127E0169,unnamed,unnamed 22.0459,Mason,County,Culvert,"CO, SRCT, RT",33,0,-99999,0.03,-99999,0,-99999,0,0.03,2,0,-99999,0,-99999,5.77990389688028,,15.1657552719116,17.2589836120605,0,0,0,0,-99999,0.03,-99999,0,-99999,0,0.03,0.245506553442869,,Olympic Mts Region,Satsop SB,Dry Run Cr,37.6666666666667,1785,10,0,0,0,0,0,0.03,0,0,0,2,5,5,2,5,3,2,10,0,1,3.66666666666667,13.6916342412451,3,8e2c084c-9a98-45c0-943b-6f27e78bc198,"c(x = -123.418390550562, y = 47.1007873955285)"
66,021(30001)(01301),unnamed,Stearns Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.04,0.6,1.04,0.2,0,1.04,3,10,33,0,-99999,5.77186834202134,,18.6692924499512,20.6680183410645,0,0,0,0,-99999,1.04,0.6,1.04,0.2,0,1.04,1.53562827432068,,Cascade Mts Region,Stearns SB,Stearns Cr,42.6666666666667,1354,5,0,0,3,2,3,1.04,4,3,0,3,0,5,2,5,2,2,10,0,1,3.66666666666667,33.9250972762646,3,c9a86849-9465-4e6f-b8c3-836e41bf9481,"c(x = -122.894086276569, y = 46.5617508648153)"
67,021(40015)(01365),unnamed,Allen Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.9,0.37,0.83,0.15,0,1.9,3,3,0,2,33,3.82186019467875,,19.6752548217773,21.0349884033203,0,0,0,0,-99999,0.89,0.37,0.74,0.15,0,0.89,0.662880378527163,0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,38.6666666666667,1691,5,0,0,2,1,4,1.9,2,4,0,3,0,2,4,5,2,1,10,0,1,3.66666666666667,17.0476653696498,0,86171115-e84c-4a64-ae88-0b30e86ea784,"c(x = -122.879651538167, y = 46.5857063428116)"
68,021(45010)(02321),unnamed,SF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.78,0.82,0.19,0.28,0,0.78,3,0,-99999,0,-99999,3.53591883741845,,19.0485897064209,19.6999588012695,0,0,0,0,-99999,0.78,0.82,0.19,0.28,0,0.78,3.05577428146137,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,46.6666666666667,981,5,0,0,1,2,2,0.78,5,2,0,3,5,5,4,5,2,2,10,0,1,3.66666666666667,52.8210116731518,0,3284db0b-9af6-4cdd-8825-ba08551346ea,"c(x = -122.756275617628, y = 46.5648812640001)"
69,021(94001)(12930),unnamed,MF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.4,0.53,0.96,0.22,0,1.4,3,0,-99999,0,-99999,5.30036526210221,,17.0733966827393,18.378044128418,9.14648990146816e-4,9.87150001525879,49.7421493530273,0,-99999,1.4,0.53,0.96,0.22,0,1.4,2.79539190899424,,Cascade Mts Region,Newaukum SB,MF Newaukum Tribs,49,756,5,0,0,2,2,3,1.4,3,3,0,3,5,5,2,5,2,2,10,4,7,7,63.1566147859922,0,9bfdf942-244f-48f2-b251-36429dfa7b67,"c(x = -122.730362369234, y = 46.6281764874026)"
70,22.0351   0.10,Camp Cr,Smith Canal,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,3.13,0.63,2.63,0.27,1.48,3.13,4,4,33,4,33,5.23092620512365,,16.2763347625732,17.4544677734375,180,0,19.1107997894287,0,-99999,0.77,0.72,0.4,0.35,0.4,0.77,0.672257243588287,,Tidal Chehalis Region,Tidal Zone SB,Tidal Zone,50.6666666666667,601,5,0,0,5,2,6,3.13,4,6,3,4,0,2,2,5,3,2,1,0,4,1.66666666666667,70.1848249027237,1,0252647b-4442-4d96-9961-23ce41a25b67,"c(x = -123.559663560797, y = 46.9846226933586)"
71,343002,Thompson Cr,Skookumchuck R,Thurston,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,10,0.46,10,0.25,0,10,3,0,-99999,1,33,5.66908660348294,,16.6187705993652,17.4850063323975,90.1247024536133,11.5,35.5456504821777,0,-99999,10,0.46,10,0.25,0,10,45.9913498063513,,Cascade Mts Region,Skookumchuck SB,Skookumchuck Tribs,68.6666666666667,42,5,0,0,10,2,10,10,3,10,0,3,5,3,2,5,3,2,5,6,6,5.66666666666667,98.0301556420233,0,5f90e344-8860-4b2b-99f1-3bb0b0e7748b,"c(x = -122.739711250771, y = 46.7678498700998)"
72,021(46030)(01187),unnamed,unnamed MF Newaukum R trib,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,1.43,0.64,0.62,0.24,0,1.43,3,0,-99999,1,0,5.30036526210221,,16.832986831665,18.2189483642578,0,0,0,0,-99999,1.43,0.64,0.62,0.24,0,1.43,2.6844193172731,,Cascade Mts Region,Newaukum SB,MF Newaukum Tribs,48.6666666666667,779,10,0,0,2,2,3,1.43,4,3,0,3,5,1,2,5,3,2,10,0,1,3.66666666666667,62.0136186770428,0,c3519c53-e0f6-4d4b-9fa8-e371ee941825,"c(x = -122.713992848471, y = 46.6217753341902)"
73,103-1100,unnamed,Caldwell Cr,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,1.2,0.55,0.87,0.24,0.05,1.2,4,2,33,1,33,5.05773291744919,,16.4506416320801,17.7467365264893,0,0,0,0,-99999,0.34,0.77,0.19,0.29,0.05,0.34,0.378834956512486,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee Tribs,46.6666666666667,971,10,0,0,2,2,3,1.2,3,3,0,4,1,3,2,5,3,2,10,0,1,3.66666666666667,52.8210116731518,0,8ce863c4-7331-43bf-a578-b30d438790cb,"c(x = -123.671922538814, y = 47.011971448365)"
74,021(24017)(08876),Barney Cr,Lake Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,2.94,0.47,1.29,0.23,0,2.94,3,0,-99999,1,67,5.52303851267138,,18.8860130310059,19.7923202514648,4.33751993114129e-4,13.2179002761841,52.8389701843262,0,-99999,2.42,0.51,1.29,0.24,0,2.42,20.7366739166332,,Willapa Hills Region,South Fork SB,Lake (SFC) Cr,63,106,15,0,0,3,2,5,2.94,3,5,0,3,5,3,2,5,2,2,10,6,8,8,94.9416342412451,3,29bd39bd-056f-42aa-8c01-e7ecfe852fc6,"c(x = -123.070270907692, y = 46.5374280594443)"
75,342722,unnamed,Waddell Cr,Thurston,County,Culvert,"CO, SRCT, RT",67,0,-99999,0.51,0.69,0.59,0.25,0,0.51,3,0,-99999,0,-99999,2.21663115030079,,16.0048332214355,18.4703731536865,-99999,-99999,-99999,0,-99999,0.51,0.69,0.59,0.25,0,0.51,3.0532021750832,Missing Riparian Data,Black River Region,Black River SB,Waddell Creek,49.3333333333333,731,5,0,0,2,2,2,0.51,4,2,0,3,5,5,5,5,3,2,4,4,5,4.33333333333333,64.4941634241245,3,a392856b-89bb-42e5-8244-2b17983ebde7,"c(x = -123.076429849996, y = 46.9540796729601)"
76,125 1402W14B,unnamed,Salzer Cr,Lewis,Private,Culvert,"CO, SRCT, RT",67,0,-99999,2.66,0.61,0.72,0.28,0,2.66,3,1,67,6,0,6.46304367428619,,19.6953907012939,20.5517101287842,0,0,0,0,-99999,0.45,0.73,0.27,0.3,0,0.45,0.300872103107434,,Cascade Mts Region,Salzer SB,Salzer Creek,44.6666666666667,1164,5,0,0,2,2,5,2.66,4,5,0,3,4,1,1,5,2,2,10,0,1,3.66666666666667,42.6556420233463,0,695c629a-85eb-47de-8c86-386ec8adb584,"c(x = -122.888350242714, y = 46.7031015673649)"
77,021(45016)(00106),unnamed,SF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,1.18,0.71,1.18,0.25,0,1.18,3,0,-99999,1,33,3.53591883741845,,19.5670070648193,20.4754981994629,0,0,0,0,-99999,1.06,0.75,1.06,0.26,0,1.06,1.286046236563,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,57.6666666666667,223,15,0,0,3,2,3,1.18,4,3,0,3,5,3,4,5,2,2,10,0,1,3.66666666666667,89.4698443579767,0,38b08ede-20fa-49a8-b9b5-ae16d6fb8aba,"c(x = -122.813838311422, y = 46.5760480065596)"
78,021(45010)(01800),unnamed,unnamed SF Newaukum R trib,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.53,0.52,0.53,0.2,0,0.53,3,0,-99999,0,-99999,3.53591883741845,,19.134220123291,19.8496437072754,-99999,-99999,-99999,0,-99999,0.53,0.52,0.53,0.2,0,0.53,0.700564701341929,Missing Riparian Data,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,56.3333333333333,285,15,0,0,2,2,2,0.53,3,2,0,3,5,5,4,5,2,2,4,4,5,4.33333333333333,86.4056420233463,0,c8008c71-c000-44ce-9e32-46b799e284ba,"c(x = -122.766131585473, y = 46.567350501777)"
79,125 1301E18A,unnamed,MF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,4.3,0.6,3.09,0.26,0,4.3,3,0,-99999,4,0,5.30036526210221,,16.7551918029785,18.6158580780029,6.8578200340271,3.72371006011963,65.4591522216797,0,-99999,1.12,0.62,1.12,0.3,0,1.12,1.4009344787943,,Cascade Mts Region,Newaukum SB,MF Newaukum Tribs,59,183,5,0,0,6,2,7,4.3,4,7,0,3,5,1,2,5,3,2,10,2,9,7,91.0992217898833,0,80b8ee20-79ce-413c-a7cf-67f69d7727f6,"c(x = -122.729916595657, y = 46.6099983720859)"
80,103-1191,unnamed,Wynoochee R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",0,0,-99999,0.39,0.6,0.39,0.22,0.39,0.39,4,0,-99999,0,-99999,4.05441251015402,,15.8415975570679,16.4405460357666,-99999,-99999,-99999,0,-99999,0.39,0.6,0.39,0.22,0.39,0.39,1.06169737101879,Missing Riparian Data,Olympic Mts Region,Wynoochee SB,Middle Wynoochee MS,57.3333333333333,235,15,0,0,1,2,1,0.39,4,1,1,4,5,5,3,5,3,3,4,4,5,4.33333333333333,88.7402723735409,1,85a9db11-50b4-483a-aa18-d6ad632e674a,"c(x = -123.630027953757, y = 47.1662972391406)"
